Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
ak,10713050,2,"Friday, May 10, 2013 10:51:05 UTC",62.3253,-148.3102,1.4,28.50,31,"Central Alaska"
ak,10714661,2,"Friday, May 10, 2013 10:48:14 UTC",57.5959,-155.9967,2.1,88.50,15,"Alaska Peninsula"
nn,00411518,1,"Friday, May 10, 2013 10:47:55 UTC",38.2541,-118.9235,1.1,12.00,10,"Nevada"
nc,71989086,3,"Friday, May 10, 2013 10:47:36 UTC",40.4238,-124.4417,2.5,25.80,21,"offshore Northern California"
nc,71989081,4,"Friday, May 10, 2013 10:37:18 UTC",37.1245,-121.5287,1.2,6.90,33,"Northern California"
ci,15340561,2,"Friday, May 10, 2013 10:28:15 UTC",35.9873,-116.0758,1.9,6.10, 6,"Central California"
us,c000gss9,6,"Friday, May 10, 2013 10:25:58 UTC",51.5184,177.3658,4.8,57.20,84,"Rat Islands, Aleutian Islands, Alaska"
ak,10713032,3,"Friday, May 10, 2013 10:25:57 UTC",51.8785,177.4120,4.8,30.40,29,"Rat Islands, Aleutian Islands, Alaska"
nc,71989066,3,"Friday, May 10, 2013 10:22:01 UTC",37.3723,-121.7320,2.0,7.10,103,"San Francisco Bay area, California"
ci,15340545,4,"Friday, May 10, 2013 10:16:29 UTC",33.2210,-116.0983,1.0,9.60,35,"Southern California"
us,c000gss6,5,"Friday, May 10, 2013 10:08:57 UTC",15.0088,-92.5491,4.0,88.50,33,"Chiapas, Mexico"
us,c000gsrz,5,"Friday, May 10, 2013 10:03:24 UTC",14.8186,-92.5297,4.2,74.70,21,"offshore Chiapas, Mexico"
ak,10713027,3,"Friday, May 10, 2013 10:01:35 UTC",61.2630,-147.5977,1.1,0.00, 8,"Southern Alaska"
pr,13130001,0,"Friday, May 10, 2013 09:56:32 UTC",19.1275,-65.3563,3.2,11.00,15,"Puerto Rico region"
uu,60023167,6,"Friday, May 10, 2013 09:52:31 UTC",38.1858,-110.3942,1.5,6.00,17,"Utah"
nc,71989046,0,"Friday, May 10, 2013 09:40:48 UTC",38.8357,-122.7852,1.2,2.00,12,"Northern California"
ak,10713022,3,"Friday, May 10, 2013 09:21:20 UTC",61.3022,-147.6385,1.3,0.00, 8,"Southern Alaska"
ak,10713018,3,"Friday, May 10, 2013 08:55:30 UTC",61.1698,-147.0826,1.1,0.00, 7,"Southern Alaska"
us,c000gsrj,6,"Friday, May 10, 2013 08:38:27 UTC",67.5350,139.2883,5.4,13.40,101,"northeastern Sakha, Russia"
ak,10714654,2,"Friday, May 10, 2013 08:32:24 UTC",62.1470,-155.1368,1.7,3.70,11,"Central Alaska"
ak,10713006,2,"Friday, May 10, 2013 08:27:04 UTC",55.4952,-160.1077,2.8,64.00,20,"Alaska Peninsula"
ci,15340505,4,"Friday, May 10, 2013 08:08:09 UTC",34.6100,-116.6252,1.2,5.30,32,"Southern California"
ci,15340497,2,"Friday, May 10, 2013 07:59:38 UTC",34.8943,-116.9072,1.0,10.60,14,"Southern California"
ak,10714652,2,"Friday, May 10, 2013 07:35:30 UTC",56.7427,-154.8739,2.5,6.30,14,"Kodiak Island region, Alaska"
ak,10714650,2,"Friday, May 10, 2013 07:31:16 UTC",54.6832,-161.6935,2.1,20.60, 6,"Alaska Peninsula"
hv,60497991,1,"Friday, May 10, 2013 07:28:00 UTC",19.3227,-155.0470,1.9,40.60,41,"Island of Hawaii, Hawaii"
mb,13551769,2,"Friday, May 10, 2013 07:17:28 UTC",48.2421,-113.5216,1.3,11.40,12,"western Montana"
ak,10712992,2,"Friday, May 10, 2013 07:13:41 UTC",60.1637,-152.9526,1.6,114.50,28,"Southern Alaska"
ak,10712990,2,"Friday, May 10, 2013 07:10:29 UTC",51.5232,-176.7082,1.4,34.70,13,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10712989,2,"Friday, May 10, 2013 07:00:49 UTC",60.8046,-146.3448,1.2,9.60,14,"Southern Alaska"
ak,10712987,2,"Friday, May 10, 2013 06:59:26 UTC",60.5394,-149.9115,1.7,40.80,24,"Kenai Peninsula, Alaska"
uu,60023157,4,"Friday, May 10, 2013 06:46:40 UTC",39.4420,-111.2248,1.4,1.90,14,"Utah"
nc,71988991,3,"Friday, May 10, 2013 06:44:19 UTC",40.3430,-124.6115,2.7,22.80,47,"offshore Northern California"
hv,60497911,2,"Friday, May 10, 2013 06:42:28 UTC",19.3212,-155.1237,1.9,8.20,35,"Island of Hawaii, Hawaii"
ak,10712979,2,"Friday, May 10, 2013 06:36:01 UTC",62.2899,-147.4622,1.3,32.10,27,"Central Alaska"
hv,60497906,1,"Friday, May 10, 2013 06:35:31 UTC",19.2168,-155.3420,2.0,36.10,40,"Island of Hawaii, Hawaii"
us,c000gsqe,5,"Friday, May 10, 2013 06:27:55 UTC",-53.1067,25.6757,4.7,19.30,25,"south of Africa"
uu,60023152,4,"Friday, May 10, 2013 06:14:06 UTC",39.4405,-111.2262,1.6,0.90,18,"Utah"
us,c000gsq5,6,"Friday, May 10, 2013 05:29:22 UTC",49.9292,157.2949,4.5,34.20,46,"east of the Kuril Islands"
nc,71988951,2,"Friday, May 10, 2013 05:24:53 UTC",36.5645,-121.1187,1.2,7.30,31,"Central California"
ak,10712971,2,"Friday, May 10, 2013 05:22:37 UTC",59.9502,-153.5233,1.9,126.80,28,"Southern Alaska"
ak,10712969,3,"Friday, May 10, 2013 05:13:40 UTC",61.5151,-140.5535,1.1,9.40,13,"Southern Yukon Territory, Canada"
nc,71988946,8,"Friday, May 10, 2013 05:12:24 UTC",37.3732,-121.7242,3.5,8.30,263,"San Francisco Bay area, California"
uu,60023147,4,"Friday, May 10, 2013 05:06:08 UTC",44.5928,-110.9752,1.8,8.50,20,"Yellowstone National Park, Wyoming"
ci,15340457,3,"Friday, May 10, 2013 04:59:22 UTC",33.5283,-116.4337,1.1,12.20,35,"Southern California"
ak,10714641,2,"Friday, May 10, 2013 04:59:11 UTC",60.1697,-153.2296,1.7,134.90,18,"Southern Alaska"
se,051013a,B,"Friday, May 10, 2013 04:57:23 UTC",35.7589,-83.9115,2.5,21.80,18,"eastern Tennessee"
mb,13157156,2,"Friday, May 10, 2013 04:56:42 UTC",44.5715,-112.7298,2.3,9.70,27,"western Montana"
ak,10712960,2,"Friday, May 10, 2013 04:54:13 UTC",59.6107,-152.8417,1.7,93.30,28,"Southern Alaska"
pr,13130000,0,"Friday, May 10, 2013 04:39:06 UTC",19.1707,-65.3199,3.3,36.00,14,"Puerto Rico region"
ak,10714638,3,"Friday, May 10, 2013 04:12:26 UTC",67.0627,-143.4429,2.2,10.30,12,"northern Alaska"
nc,71988926,2,"Friday, May 10, 2013 04:05:40 UTC",40.8515,-122.0950,1.5,16.10,16,"Northern California"
ak,10712949,2,"Friday, May 10, 2013 04:00:39 UTC",59.5433,-152.7703,2.8,96.00,88,"Southern Alaska"
hv,60497756,1,"Friday, May 10, 2013 03:57:06 UTC",19.3245,-155.1280,1.8,8.70,42,"Island of Hawaii, Hawaii"
ak,10712943,2,"Friday, May 10, 2013 03:52:46 UTC",60.1895,-146.3897,2.9,2.70,55,"Southern Alaska"
nc,71988916,4,"Friday, May 10, 2013 03:46:54 UTC",40.8433,-122.1138,1.6,16.70,25,"Northern California"
ak,10712941,3,"Friday, May 10, 2013 03:45:21 UTC",62.3639,-149.0353,1.0,4.50,18,"Central Alaska"
us,c000gsre,B,"Friday, May 10, 2013 03:35:15 UTC",-12.1416,-77.0488,4.0,93.50, 5,"near the coast of central Peru"
ak,10712939,2,"Friday, May 10, 2013 03:31:34 UTC",62.4873,-152.2610,1.3,123.60,18,"Central Alaska"
uu,60023137,2,"Friday, May 10, 2013 03:31:31 UTC",44.5937,-110.9613,1.6,9.80,10,"Yellowstone National Park, Wyoming"
uu,60023132,2,"Friday, May 10, 2013 03:27:59 UTC",44.5800,-110.9630,1.4,9.60,10,"Yellowstone National Park, Wyoming"
ak,10714632,3,"Friday, May 10, 2013 03:18:04 UTC",67.2034,-144.2245,2.1,40.00,18,"northern Alaska"
ak,10714631,3,"Friday, May 10, 2013 02:58:04 UTC",51.7005,179.2883,2.5,80.50,12,"Rat Islands, Aleutian Islands, Alaska"
nc,71988881,1,"Friday, May 10, 2013 02:43:57 UTC",38.8250,-122.8075,1.0,3.10,25,"Northern California"
nc,71988876,0,"Friday, May 10, 2013 02:40:22 UTC",38.8320,-122.8093,1.0,2.50,19,"Northern California"
ak,10712921,2,"Friday, May 10, 2013 02:18:50 UTC",61.7673,-150.6961,1.5,57.90,35,"Southern Alaska"
ak,10712916,3,"Friday, May 10, 2013 02:04:53 UTC",65.0999,-150.1992,1.0,21.70,14,"northern Alaska"
nc,71988866,1,"Friday, May 10, 2013 02:01:21 UTC",38.8382,-122.8032,1.4,0.90,26,"Northern California"
nc,71988861,3,"Friday, May 10, 2013 01:52:58 UTC",39.6388,-123.3640,1.1,5.90, 9,"Northern California"
ak,10714626,2,"Friday, May 10, 2013 01:30:17 UTC",60.9355,-152.2854,1.5,98.60,22,"Southern Alaska"
ak,10712906,3,"Friday, May 10, 2013 01:21:19 UTC",60.8298,-140.4679,1.8,5.60,27,"Southern Yukon Territory, Canada"
ci,15340417,4,"Friday, May 10, 2013 01:14:34 UTC",33.9848,-116.8472,1.7,17.40,51,"Southern California"
ak,10714624,2,"Friday, May 10, 2013 01:12:08 UTC",63.1403,-150.8126,1.0,122.00,13,"Central Alaska"
us,c000gsmf,3,"Friday, May 10, 2013 01:06:05 UTC",63.7496,-23.2236,4.2,10.00,19,"Iceland region"
nn,00411507,1,"Friday, May 10, 2013 00:56:36 UTC",40.0512,-118.6974,2.5,11.00,20,"Nevada"
ak,10712888,3,"Friday, May 10, 2013 00:47:17 UTC",60.1119,-141.2315,1.6,8.80,18,"Southern Alaska"
uu,60023122,2,"Friday, May 10, 2013 00:44:58 UTC",39.4422,-111.2238,1.2,2.30,10,"Utah"
nn,00411501,1,"Friday, May 10, 2013 00:42:54 UTC",38.0284,-118.0101,2.0,2.40,12,"Nevada"
nc,71988816,2,"Friday, May 10, 2013 00:18:35 UTC",37.4425,-118.5725,1.4,12.70,28,"Central California"
nc,71988811,3,"Friday, May 10, 2013 00:14:45 UTC",39.1262,-122.7877,1.4,21.10, 8,"Northern California"
ci,15340353,3,"Friday, May 10, 2013 00:08:37 UTC",32.8992,-116.2650,1.1,7.90,24,"Southern California"
ak,10714621,2,"Friday, May 10, 2013 00:08:21 UTC",51.6646,-178.4813,1.8,27.30,11,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10712861,2,"Friday, May 10, 2013 00:03:16 UTC",60.0776,-152.1652,1.7,75.90,29,"Southern Alaska"
uu,60023112,4,"Friday, May 10, 2013 00:01:24 UTC",44.5838,-110.9653,1.6,9.10,19,"Yellowstone National Park, Wyoming"
uu,60023117,2,"Friday, May 10, 2013 00:01:24 UTC",44.5835,-110.9607,1.5,8.70,16,"Yellowstone National Park, Wyoming"
mb,13762543,2,"Friday, May 10, 2013 00:01:05 UTC",44.5745,-112.6558,1.1,11.10, 8,"western Montana"
uu,60023107,2,"Thursday, May  9, 2013 23:59:28 UTC",44.5923,-110.9637,1.0,8.70, 7,"Yellowstone National Park, Wyoming"
nc,71988801,2,"Thursday, May  9, 2013 23:48:39 UTC",37.6017,-122.4518,1.0,7.50,23,"San Francisco Bay area, California"
nc,71988806,2,"Thursday, May  9, 2013 23:46:53 UTC",38.9333,-123.1225,1.3,5.50,11,"Northern California"
ak,10712854,2,"Thursday, May  9, 2013 23:46:43 UTC",61.6348,-150.5584,1.1,44.50,16,"Southern Alaska"
ci,15340345,2,"Thursday, May  9, 2013 23:45:28 UTC",32.1990,-115.2885,2.1,9.20, 8,"Baja California, Mexico"
mb,13367929,2,"Thursday, May  9, 2013 23:23:34 UTC",44.5715,-112.7268,1.3,10.20,12,"western Montana"
ak,10712842,2,"Thursday, May  9, 2013 23:18:41 UTC",60.6187,-143.0329,1.1,3.70,11,"Southern Alaska"
mb,13973316,2,"Thursday, May  9, 2013 23:14:37 UTC",48.0125,-115.0373,1.4,6.90,13,"western Montana"
nc,71988791,1,"Thursday, May  9, 2013 23:12:32 UTC",38.8103,-122.8110,1.1,2.00,25,"Northern California"
ak,10712836,3,"Thursday, May  9, 2013 23:12:11 UTC",59.8948,-139.4943,1.2,0.00, 9,"Southeastern Alaska"
ak,10712823,2,"Thursday, May  9, 2013 22:59:16 UTC",64.9922,-147.3658,1.2,0.00,12,"Central Alaska"
uw,60527587,1,"Thursday, May  9, 2013 22:54:24 UTC",47.6312,-122.1747,1.0,0.20,18,"Seattle-Tacoma urban area, Washington"
uu,60023097,4,"Thursday, May  9, 2013 22:44:52 UTC",39.4417,-111.2257,1.0,4.40, 6,"Utah"
ci,15340313,3,"Thursday, May  9, 2013 22:35:38 UTC",32.5888,-116.9963,1.5,1.90,26,"San Diego County urban area, California"
uw,60527577,1,"Thursday, May  9, 2013 22:34:39 UTC",46.1525,-119.3998,1.0,10.00, 8,"Washington"
us,c000gsjh,7,"Thursday, May  9, 2013 22:32:24 UTC",-0.6842,123.2257,4.7,23.20,39,"Sulawesi, Indonesia"
ak,10712808,2,"Thursday, May  9, 2013 22:27:39 UTC",60.6073,-151.0622,1.5,61.20,26,"Kenai Peninsula, Alaska"
uu,60023087,4,"Thursday, May  9, 2013 21:40:10 UTC",39.7472,-110.9013,1.4,3.40,14,"Utah"
ci,15340297,4,"Thursday, May  9, 2013 21:33:04 UTC",36.1450,-118.0695,1.2,1.30,16,"Central California"
ak,10712771,2,"Thursday, May  9, 2013 21:30:00 UTC",61.6229,-146.5352,2.5,14.60,46,"Southern Alaska"
ci,15340289,3,"Thursday, May  9, 2013 21:28:12 UTC",33.6612,-116.7593,1.1,15.90,21,"Southern California"
us,c000gsh3,5,"Thursday, May  9, 2013 21:26:35 UTC",55.5260,161.3989,4.4,99.30,51,"near the east coast of the Kamchatka Peninsula, Russia"
uw,60527427,1,"Thursday, May  9, 2013 21:17:45 UTC",48.3685,-122.2645,1.4,0.00, 7,"Washington"
ci,15340281,8,"Thursday, May  9, 2013 21:08:03 UTC",33.9595,-118.4155,2.9,12.00,105,"Greater Los Angeles area, California"
uu,60023082,2,"Thursday, May  9, 2013 20:49:27 UTC",39.4370,-111.2227,1.1,1.70,10,"Utah"
hv,60497601,2,"Thursday, May  9, 2013 20:49:25 UTC",19.3905,-155.2782,2.6,3.00,37,"Island of Hawaii, Hawaii"
ak,10712720,2,"Thursday, May  9, 2013 20:41:53 UTC",63.9291,-148.9487,1.2,0.00,15,"Central Alaska"
us,c000gsrq,5,"Thursday, May  9, 2013 20:41:23 UTC",39.1414,16.0823,3.4,18.50,18,"southern Italy"
ak,10713871,2,"Thursday, May  9, 2013 20:34:57 UTC",51.9238,-173.3746,1.7,68.80, 7,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10712716,2,"Thursday, May  9, 2013 20:27:15 UTC",54.3033,-162.4793,2.6,27.00,10,"Alaska Peninsula"
uu,60023077,4,"Thursday, May  9, 2013 20:22:01 UTC",39.4373,-111.2270,1.4,3.10,10,"Utah"
ak,10712711,2,"Thursday, May  9, 2013 20:20:44 UTC",60.4361,-147.3192,1.4,0.70,20,"Southern Alaska"
ak,10712700,2,"Thursday, May  9, 2013 20:01:09 UTC",62.6039,-151.2025,1.4,93.20,24,"Central Alaska"
uu,60023062,4,"Thursday, May  9, 2013 19:51:22 UTC",44.7378,-111.1102,1.3,14.10,12,"western Montana"
ci,15340257,5,"Thursday, May  9, 2013 19:51:21 UTC",33.4940,-116.4600,2.4,13.90,44,"Southern California"
ci,15340249,5,"Thursday, May  9, 2013 19:51:18 UTC",33.4977,-116.4657,2.3,13.40,62,"Southern California"
hv,60497571,2,"Thursday, May  9, 2013 19:47:18 UTC",19.7850,-156.1968,2.8,13.80,48,"Hawaii region, Hawaii"
ak,10712685,2,"Thursday, May  9, 2013 19:45:18 UTC",59.9715,-153.5404,1.7,124.50,31,"Southern Alaska"
uu,60023057,4,"Thursday, May  9, 2013 19:43:36 UTC",44.5858,-110.9745,1.7,9.40,29,"Yellowstone National Park, Wyoming"
nc,71988721,3,"Thursday, May  9, 2013 19:39:51 UTC",38.3558,-122.1797,2.5,9.90,124,"Northern California"
us,c000gs83,9,"Thursday, May  9, 2013 19:30:11 UTC",16.9480,-97.9697,4.5,21.70,164,"Oaxaca, Mexico"
ci,15340233,2,"Thursday, May  9, 2013 19:23:25 UTC",33.6673,-117.2245,1.3,0.00,18,"Southern California"
us,c000gs7g,5,"Thursday, May  9, 2013 19:20:40 UTC",63.7270,-23.0688,4.7,10.20,71,"Iceland region"
ci,15340209,4,"Thursday, May  9, 2013 19:15:31 UTC",34.0680,-116.3480,1.1,9.00,27,"Southern California"
ci,15340193,3,"Thursday, May  9, 2013 19:08:20 UTC",35.4850,-118.2923,1.2,4.10,20,"Central California"
ak,10712664,2,"Thursday, May  9, 2013 18:58:19 UTC",61.1999,-151.2218,1.3,72.00,24,"Southern Alaska"
ci,15340177,2,"Thursday, May  9, 2013 18:52:04 UTC",34.0290,-116.7137,1.3,16.80,18,"Southern California"
us,c000gs63,3,"Thursday, May  9, 2013 18:51:54 UTC",1.5836,126.5495,4.4,35.20,18,"Molucca Sea"
ci,15340169,3,"Thursday, May  9, 2013 18:41:33 UTC",33.1405,-115.6938,1.4,2.10,11,"Southern California"
ci,15340161,3,"Thursday, May  9, 2013 18:40:17 UTC",33.1448,-115.7002,1.0,0.00,11,"Southern California"
ci,15340153,2,"Thursday, May  9, 2013 18:37:02 UTC",33.1485,-115.7018,1.5,0.20,11,"Southern California"
ci,15340145,3,"Thursday, May  9, 2013 18:33:37 UTC",33.1310,-115.7012,1.3,0.00,18,"Southern California"
ci,15340137,3,"Thursday, May  9, 2013 18:33:14 UTC",33.1583,-115.6388,1.0,2.30,13,"Southern California"
ak,10712643,3,"Thursday, May  9, 2013 18:30:31 UTC",61.1787,-147.0081,1.2,0.00, 9,"Southern Alaska"
mb,13447165,2,"Thursday, May  9, 2013 18:26:53 UTC",44.5718,-112.7383,1.2,12.00,13,"western Montana"
ak,10712636,2,"Thursday, May  9, 2013 18:22:54 UTC",63.2614,-151.1218,1.3,6.00,16,"Central Alaska"
ak,10712633,2,"Thursday, May  9, 2013 18:07:13 UTC",63.5087,-150.9262,1.0,7.60,18,"Central Alaska"
ak,10712622,2,"Thursday, May  9, 2013 17:59:56 UTC",63.3425,-149.8804,2.2,99.00,46,"Central Alaska"
ak,10712619,2,"Thursday, May  9, 2013 17:52:52 UTC",51.5735,-178.4873,2.0,12.50,10,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71988696,2,"Thursday, May  9, 2013 17:51:04 UTC",37.3462,-121.6738,1.0,5.10,15,"Northern California"
uu,60023037,4,"Thursday, May  9, 2013 17:47:31 UTC",39.4372,-111.2315,1.2,0.40, 9,"Utah"
us,c000gs2a,6,"Thursday, May  9, 2013 17:45:13 UTC",4.3860,123.9042,4.9,470.70,130,"Celebes Sea"
ak,10712595,2,"Thursday, May  9, 2013 17:25:53 UTC",63.2846,-150.4057,2.0,114.50,37,"Central Alaska"
nc,71988676,0,"Thursday, May  9, 2013 17:21:59 UTC",38.3752,-122.6202,1.8,3.40,10,"Northern California"
ci,15340065,2,"Thursday, May  9, 2013 17:20:04 UTC",36.3973,-117.8503,1.0,7.10,11,"Central California"
us,c000gs0s,4,"Thursday, May  9, 2013 17:10:22 UTC",63.6043,-23.7438,4.5,10.00,21,"Iceland region"
uu,60023027,4,"Thursday, May  9, 2013 16:58:43 UTC",39.4402,-111.2238,1.6,1.50,11,"Utah"
ak,10712584,3,"Thursday, May  9, 2013 16:53:40 UTC",63.3625,-144.4082,1.2,5.50,11,"Central Alaska"
ci,15340057,3,"Thursday, May  9, 2013 16:53:31 UTC",36.1883,-117.8508,1.3,2.00, 8,"Central California"
nc,71988666,1,"Thursday, May  9, 2013 16:52:10 UTC",38.8222,-122.8132,1.1,3.70,26,"Northern California"
ak,10712580,2,"Thursday, May  9, 2013 16:51:49 UTC",61.1403,-151.1634,1.4,68.10,25,"Southern Alaska"
ak,10712574,3,"Thursday, May  9, 2013 16:45:18 UTC",61.2800,-147.7103,1.6,0.00, 7,"Southern Alaska"
us,c000grxx,8,"Thursday, May  9, 2013 16:24:02 UTC",27.8337,63.4604,4.5,11.50,65,"Iran-Pakistan border region"
us,c000grxk,8,"Thursday, May  9, 2013 16:17:45 UTC",50.9460,157.7442,4.3,45.60,51,"Kuril Islands"
ak,10712559,2,"Thursday, May  9, 2013 16:11:03 UTC",61.6629,-150.1316,1.2,46.50,25,"Southern Alaska"
ak,10712556,3,"Thursday, May  9, 2013 16:04:37 UTC",51.1370,-178.2048,2.7,28.30,16,"Andreanof Islands, Aleutian Islands, Alaska"
pr,13129003,0,"Thursday, May  9, 2013 15:23:38 UTC",18.9353,-64.1587,2.9,41.00, 5,"Virgin Islands region"
nn,00411405,1,"Thursday, May  9, 2013 15:15:46 UTC",38.5053,-118.1932,1.3,8.70,11,"Nevada"
ak,10712539,2,"Thursday, May  9, 2013 15:11:42 UTC",62.6333,-150.6476,1.2,21.00,19,"Central Alaska"
mb,13793760,2,"Thursday, May  9, 2013 15:11:36 UTC",45.7106,-111.7886,1.0,8.90, 9,"western Montana"
ci,15340041,4,"Thursday, May  9, 2013 15:05:35 UTC",32.9017,-116.2567,1.0,7.20,15,"Southern California"
ak,10712537,2,"Thursday, May  9, 2013 15:03:37 UTC",51.4490,-176.0826,2.0,25.60,16,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71988631,3,"Thursday, May  9, 2013 15:02:08 UTC",38.0597,-120.4128,1.7,0.00,21,"Central California"
ci,15340033,4,"Thursday, May  9, 2013 14:48:13 UTC",34.6923,-116.3072,1.4,6.00,16,"Southern California"
us,c000gsrk,5,"Thursday, May  9, 2013 14:47:57 UTC",35.5410,-97.2500,2.5,6.00, 0,"Oklahoma"
us,c000gruw,7,"Thursday, May  9, 2013 14:13:20 UTC",-55.7932,-27.2512,4.9,10.00,26,"South Sandwich Islands region"
pr,13129002,0,"Thursday, May  9, 2013 14:12:55 UTC",18.8528,-67.2222,2.7,9.00,12,"Puerto Rico region"
ak,10713851,2,"Thursday, May  9, 2013 13:56:57 UTC",55.1525,-134.5805,2.4,11.80, 8,"Southeastern Alaska"
us,c000gruq,5,"Thursday, May  9, 2013 13:56:42 UTC",1.3400,128.1445,5.0,114.90,53,"Halmahera, Indonesia"
us,c000gta8,6,"Thursday, May  9, 2013 13:56:41 UTC",1.3062,128.1696,5.0,110.10,60,"Halmahera, Indonesia"
ak,10712521,3,"Thursday, May  9, 2013 13:20:48 UTC",61.1860,-146.9641,1.0,0.00, 7,"Southern Alaska"
ak,10712518,3,"Thursday, May  9, 2013 13:16:24 UTC",60.2910,-141.0239,1.3,0.00, 9,"Southern Alaska"
ak,10713847,2,"Thursday, May  9, 2013 13:11:30 UTC",59.9379,-136.8317,1.4,3.90,12,"Southeastern Alaska"
nc,71988596,5,"Thursday, May  9, 2013 13:05:31 UTC",39.9733,-120.7948,2.9,3.50,36,"Northern California"
nc,71988591,1,"Thursday, May  9, 2013 12:55:17 UTC",38.7972,-122.8082,1.3,3.70,31,"Northern California"
ak,10713846,2,"Thursday, May  9, 2013 12:44:18 UTC",63.2454,-149.6760,1.0,86.40,20,"Central Alaska"
ak,10712504,2,"Thursday, May  9, 2013 12:33:53 UTC",62.7466,-148.7849,1.2,60.60,27,"Central Alaska"
nc,71988581,1,"Thursday, May  9, 2013 12:30:12 UTC",38.8210,-122.8035,1.2,3.80,28,"Northern California"
ci,15339985,4,"Thursday, May  9, 2013 12:27:55 UTC",36.1772,-117.8542,1.8,1.20,24,"Central California"
ci,15339977,4,"Thursday, May  9, 2013 12:23:53 UTC",35.6418,-118.0207,1.0,11.60,19,"Southern California"
us,c000grtt,5,"Thursday, May  9, 2013 11:59:17 UTC",-3.7809,135.5150,4.7,29.90,31,"Papua, Indonesia"
ak,10712491,2,"Thursday, May  9, 2013 11:54:12 UTC",63.6239,-148.4537,1.2,6.60,22,"Central Alaska"
nc,71988561,0,"Thursday, May  9, 2013 11:46:11 UTC",38.8345,-122.8002,1.2,2.10,20,"Northern California"
nc,71988556,2,"Thursday, May  9, 2013 11:44:53 UTC",39.3263,-123.2735,2.0,7.20,36,"Northern California"
us,c000grtf,7,"Thursday, May  9, 2013 11:38:58 UTC",10.2471,-62.3195,4.5,45.50,25,"Gulf of Paria, Venezuela"
nc,71988536,3,"Thursday, May  9, 2013 11:20:44 UTC",41.0715,-124.1280,2.0,17.40,17,"Northern California"
ci,15339929,2,"Thursday, May  9, 2013 11:03:11 UTC",34.5542,-116.2640,1.6,0.10,18,"Southern California"
mb,13267609,2,"Thursday, May  9, 2013 10:57:33 UTC",44.5793,-112.7461,1.4,11.00,14,"western Montana"
nc,71988521,0,"Thursday, May  9, 2013 10:50:52 UTC",38.7872,-122.7502,1.4,0.30,22,"Northern California"
us,c000grt3,4,"Thursday, May  9, 2013 10:49:28 UTC",64.0647,-23.0805,4.2,9.80,18,"Iceland region"
uu,60023007,2,"Thursday, May  9, 2013 10:45:55 UTC",39.4388,-111.2237,1.7,1.10, 6,"Utah"
ak,10712477,3,"Thursday, May  9, 2013 10:42:30 UTC",61.2564,-147.6319,1.0,0.00, 6,"Southern Alaska"
nc,71988511,3,"Thursday, May  9, 2013 10:25:43 UTC",38.8138,-122.8085,1.5,1.90,56,"Northern California"
nc,71988506,2,"Thursday, May  9, 2013 10:25:15 UTC",38.8158,-122.8148,1.1,3.70,35,"Northern California"
mb,13004534,2,"Thursday, May  9, 2013 10:20:40 UTC",44.5775,-112.7543,1.0,16.20, 9,"western Montana"
ak,10712469,2,"Thursday, May  9, 2013 10:13:40 UTC",60.4875,-152.1452,1.3,83.10,22,"Southern Alaska"
nn,00411391,1,"Thursday, May  9, 2013 10:11:56 UTC",38.2465,-118.9234,1.1,12.00,11,"Central California"
hv,60497356,2,"Thursday, May  9, 2013 09:55:41 UTC",19.3845,-155.2805,1.8,3.20,17,"Island of Hawaii, Hawaii"
nc,71988481,1,"Thursday, May  9, 2013 09:54:21 UTC",38.8217,-122.7965,1.3,3.40,31,"Northern California"
ak,10712464,3,"Thursday, May  9, 2013 09:48:16 UTC",60.0229,-151.8591,1.3,67.50,11,"Kenai Peninsula, Alaska"
us,c000grsi,7,"Thursday, May  9, 2013 09:36:41 UTC",-5.3733,153.7509,4.6,64.70,73,"New Ireland region, Papua New Guinea"
ak,10712452,2,"Thursday, May  9, 2013 09:36:20 UTC",62.3041,-151.2671,1.6,85.10,40,"Central Alaska"
ci,15339921,4,"Thursday, May  9, 2013 09:36:09 UTC",33.6308,-116.7722,1.2,9.60,39,"Southern California"
uu,60023002,2,"Thursday, May  9, 2013 09:34:59 UTC",39.4433,-111.2163,1.0,1.80, 7,"Utah"
ci,15339913,4,"Thursday, May  9, 2013 09:34:38 UTC",33.6385,-116.7588,2.2,13.30,90,"Southern California"
nc,71988461,0,"Thursday, May  9, 2013 09:19:38 UTC",38.7495,-122.7017,1.5,2.30,20,"Northern California"
nn,00411390,1,"Thursday, May  9, 2013 09:13:34 UTC",39.1571,-119.9384,1.0,14.10,20,"Nevada"
ci,15339889,4,"Thursday, May  9, 2013 09:08:51 UTC",33.6422,-116.7553,1.4,13.50, 9,"Southern California"
ci,15339881,2,"Thursday, May  9, 2013 09:03:44 UTC",33.6380,-116.7562,1.8,13.80,64,"Southern California"
